路線編號,路線,路線名稱,站序,中文站點名,去回
208,208,豐原 - 卓蘭,34,東勢,去程
208,208,豐原 - 卓蘭,35,東勢老人會館,去程
208,208,豐原 - 卓蘭,36,東新國中,去程
208,208,豐原 - 卓蘭,37,下新社區,去程
208,208,豐原 - 卓蘭,38,下新,去程
208,208,豐原 - 卓蘭,39,東蘭西門巷口,去程
208,208,豐原 - 卓蘭,40,八分,去程
208,208,豐原 - 卓蘭,41,東蘭光明路口,去程
208,208,豐原 - 卓蘭,42,田中央(東蘭路),去程
208,208,豐原 - 卓蘭,43,福成橋,去程
208,208,豐原 - 卓蘭,44,東蘭大明路口,去程
208,208,豐原 - 卓蘭,45,校栗埔,去程
208,208,豐原 - 卓蘭,46,三清宮,去程
208,208,豐原 - 卓蘭,47,下校栗埔,去程
208,208,豐原 - 卓蘭,48,民誠宮,去程
208,208,豐原 - 卓蘭,49,石城橋頭,去程
208,208,豐原 - 卓蘭,50,石城,去程
208,208,豐原 - 卓蘭,51,上石城,去程
208,208,豐原 - 卓蘭,52,頂上,去程
208,208,豐原 - 卓蘭,53,石排,去程
208,208,豐原 - 卓蘭,54,石壁坑口,去程
208,208,豐原 - 卓蘭,55,暗山,去程
208,208,豐原 - 卓蘭,56,大安溪,去程
208,208,豐原 - 卓蘭,57,收費站,去程
208,208,豐原 - 卓蘭,58,溪洲,去程
208,208,豐原 - 卓蘭,59,中街,去程
208,208,豐原 - 卓蘭,60,舊站,去程
208,208,豐原 - 卓蘭,61,郵局前,去程
208,208,豐原 - 卓蘭,62,卓蘭,去程
208,208,豐原 - 卓蘭,1,卓蘭,回程
208,208,豐原 - 卓蘭,2,卓蘭郵局前,回程
208,208,豐原 - 卓蘭,3,舊站,回程
208,208,豐原 - 卓蘭,4,中街,回程
208,208,豐原 - 卓蘭,5,溪洲,回程
208,208,豐原 - 卓蘭,6,收費站,回程
208,208,豐原 - 卓蘭,7,大安溪,回程
208,208,豐原 - 卓蘭,8,暗山,回程
208,208,豐原 - 卓蘭,9,石壁坑口,回程
208,208,豐原 - 卓蘭,10,石排,回程
208,208,豐原 - 卓蘭,11,頂上,回程
208,208,豐原 - 卓蘭,12,上石城,回程
208,208,豐原 - 卓蘭,13,石城,回程
208,208,豐原 - 卓蘭,14,石城橋頭,回程
208,208,豐原 - 卓蘭,15,民誠宮,回程
208,208,豐原 - 卓蘭,16,下校栗埔,回程
208,208,豐原 - 卓蘭,17,三清宮,回程
208,208,豐原 - 卓蘭,18,校栗埔,回程
208,208,豐原 - 卓蘭,19,東蘭大明路口,回程
208,208,豐原 - 卓蘭,20,福成橋,回程
208,208,豐原 - 卓蘭,21,田中央(東蘭路),回程
208,208,豐原 - 卓蘭,22,東蘭光明路口,回程
208,208,豐原 - 卓蘭,23,八分,回程
208,208,豐原 - 卓蘭,24,東蘭西門巷口,回程
208,208,豐原 - 卓蘭,25,下新,回程
208,208,豐原 - 卓蘭,26,下新社區,回程
208,208,豐原 - 卓蘭,27,東新國中,回程
208,208,豐原 - 卓蘭,28,東勢老人會館,回程
208,208,豐原 - 卓蘭,29,東勢,回程
208,208,豐原 - 卓蘭,30,南平里,回程
208,208,豐原 - 卓蘭,31,中嵙口,回程
208,208,豐原 - 卓蘭,32,東勢南站,回程
208,208,豐原 - 卓蘭,33,石角口,回程
208,208,豐原 - 卓蘭,34,東勢林業文化園區,回程
208,208,豐原 - 卓蘭,35,新盛里(東勢高工),回程
208,208,豐原 - 卓蘭,36,石角口,回程
208,208,豐原 - 卓蘭,37,東勢南站,回程
208,208,豐原 - 卓蘭,38,中嵙口,回程
208,208,豐原 - 卓蘭,39,南平里,回程
208,208,豐原 - 卓蘭,40,東勢,回程
208,208,豐原 - 卓蘭,41,東勢老人會館,回程
208,208,豐原 - 卓蘭,42,東新國中,回程
208,208,豐原 - 卓蘭,43,新豐新寧街口,回程
208,208,豐原 - 卓蘭,44,土牛(豐勢路),回程
208,208,豐原 - 卓蘭,45,德興里,回程
208,208,豐原 - 卓蘭,46,連厝,回程
208,208,豐原 - 卓蘭,47,下土牛,回程
208,208,豐原 - 卓蘭,48,明山寺,回程
208,208,豐原 - 卓蘭,49,梅子,回程
208,208,豐原 - 卓蘭,50,新豐冷凍,回程
208,208,豐原 - 卓蘭,51,社寮角,回程
208,208,豐原 - 卓蘭,52,情人木橋,回程
208,208,豐原 - 卓蘭,53,九房厝,回程
208,208,豐原 - 卓蘭,54,石岡區公所,回程
208,208,豐原 - 卓蘭,55,石岡,回程
208,208,豐原 - 卓蘭,56,岡尾,回程
208,208,豐原 - 卓蘭,57,石岡水壩,回程
208,208,豐原 - 卓蘭,58,埤頭,回程
208,208,豐原 - 卓蘭,59,民安,回程
208,208,豐原 - 卓蘭,60,朴子口,回程
208,208,豐原 - 卓蘭,61,國家教育研究院,回程
208,208,豐原 - 卓蘭,62,豐勢國豐路口,回程
208,208,豐原 - 卓蘭,63,半張,回程
208,208,豐原 - 卓蘭,64,翁子國小,回程
208,208,豐原 - 卓蘭,65,翁子保養場,回程
208,208,豐原 - 卓蘭,66,翁子,回程
208,208,豐原 - 卓蘭,67,永豐原紙廠,回程
208,208,豐原 - 卓蘭,68,大楓樹福德祠,回程
208,208,豐原 - 卓蘭,69,圓環東水源路口,回程
208,208,豐原 - 卓蘭,70,葫蘆墩文化中心,回程
208,208,豐原 - 卓蘭,71,向陽圓環東路口,回程
208,208,豐原 - 卓蘭,72,豐原老人會館,回程
208,208,豐原 - 卓蘭,73,新都酒店,回程
208,208,豐原 - 卓蘭,74,和平街,回程
208,208,豐原 - 卓蘭,75,豐原,回程
209,209,豐原 - 東勢林場,1,豐原,去程
209,209,豐原 - 東勢林場,2,頂街(中正路),去程
209,209,豐原 - 東勢林場,3,新都酒店,去程
209,209,豐原 - 東勢林場,4,豐原老人會館,去程
209,209,豐原 - 東勢林場,5,向陽圓環東路口,去程
209,209,豐原 - 東勢林場,6,葫蘆墩文化中心,去程
209,209,豐原 - 東勢林場,7,圓環東水源路口,去程
209,209,豐原 - 東勢林場,8,大楓樹福德祠,去程
209,209,豐原 - 東勢林場,9,永豐原紙廠,去程
209,209,豐原 - 東勢林場,10,翁子,去程
209,209,豐原 - 東勢林場,11,翁子保養場,去程
209,209,豐原 - 東勢林場,12,翁子國小,去程
209,209,豐原 - 東勢林場,13,半張,去程
209,209,豐原 - 東勢林場,14,豐勢國豐路口,去程
209,209,豐原 - 東勢林場,15,國家教育研究院,去程
209,209,豐原 - 東勢林場,16,朴子口,去程
209,209,豐原 - 東勢林場,17,民安,去程
209,209,豐原 - 東勢林場,18,埤頭,去程
209,209,豐原 - 東勢林場,19,石岡水壩,去程
209,209,豐原 - 東勢林場,20,岡尾,去程
209,209,豐原 - 東勢林場,21,石岡,去程
209,209,豐原 - 東勢林場,22,石岡區公所,去程
209,209,豐原 - 東勢林場,23,九房厝,去程
209,209,豐原 - 東勢林場,24,情人木橋,去程
209,209,豐原 - 東勢林場,25,社寮角,去程
209,209,豐原 - 東勢林場,26,新豐冷凍,去程
209,209,豐原 - 東勢林場,27,梅子,去程
209,209,豐原 - 東勢林場,28,明山寺,去程
209,209,豐原 - 東勢林場,29,下土牛,去程
209,209,豐原 - 東勢林場,30,連厝,去程
209,209,豐原 - 東勢林場,31,德興里,去程
209,209,豐原 - 東勢林場,32,土牛(豐勢路),去程
209,209,豐原 - 東勢林場,33,東勢游泳池,去程
209,209,豐原 - 東勢林場,34,東勢,去程
209,209,豐原 - 東勢林場,35,伯公龍,去程
209,209,豐原 - 東勢林場,36,林梨宮,去程
209,209,豐原 - 東勢林場,37,東勢林場,去程
209,209,豐原 - 東勢林場,1,東勢林場,回程
209,209,豐原 - 東勢林場,2,林梨宮,回程
209,209,豐原 - 東勢林場,3,伯公龍,回程
209,209,豐原 - 東勢林場,4,東勢,回程
209,209,豐原 - 東勢林場,5,南平里,回程
209,209,豐原 - 東勢林場,6,中嵙口,回程
209,209,豐原 - 東勢林場,7,東勢南站,回程
209,209,豐原 - 東勢林場,8,石角口,回程
209,209,豐原 - 東勢林場,9,東勢林業文化園區,回程
209,209,豐原 - 東勢林場,10,新盛里(東勢高工),回程
209,209,豐原 - 東勢林場,11,石角口,回程
209,209,豐原 - 東勢林場,12,東勢南站,回程
209,209,豐原 - 東勢林場,13,中嵙口,回程
209,209,豐原 - 東勢林場,14,南平里,回程
209,209,豐原 - 東勢林場,15,東勢,回程
209,209,豐原 - 東勢林場,16,東勢老人會館,回程
209,209,豐原 - 東勢林場,17,東新國中,回程
209,209,豐原 - 東勢林場,18,新豐新寧街口,回程
209,209,豐原 - 東勢林場,19,土牛(豐勢路),回程
209,209,豐原 - 東勢林場,20,德興里,回程
209,209,豐原 - 東勢林場,21,連厝,回程
209,209,豐原 - 東勢林場,22,下土牛,回程
209,209,豐原 - 東勢林場,23,明山寺,回程
209,209,豐原 - 東勢林場,24,梅子,回程
209,209,豐原 - 東勢林場,25,新豐冷凍,回程
209,209,豐原 - 東勢林場,26,社寮角,回程
209,209,豐原 - 東勢林場,27,情人木橋,回程
209,209,豐原 - 東勢林場,28,九房厝,回程
209,209,豐原 - 東勢林場,29,石岡區公所,回程
209,209,豐原 - 東勢林場,30,石岡,回程
209,209,豐原 - 東勢林場,31,岡尾,回程
209,209,豐原 - 東勢林場,32,石岡水壩,回程
209,209,豐原 - 東勢林場,33,埤頭,回程
209,209,豐原 - 東勢林場,34,民安,回程
209,209,豐原 - 東勢林場,35,朴子口,回程
209,209,豐原 - 東勢林場,36,國家教育研究院,回程
209,209,豐原 - 東勢林場,37,豐勢國豐路口,回程
209,209,豐原 - 東勢林場,38,半張,回程
209,209,豐原 - 東勢林場,39,翁子國小,回程
209,209,豐原 - 東勢林場,40,翁子保養場,回程
209,209,豐原 - 東勢林場,41,翁子,回程
209,209,豐原 - 東勢林場,42,永豐原紙廠,回程
209,209,豐原 - 東勢林場,43,大楓樹福德祠,回程
209,209,豐原 - 東勢林場,44,圓環東水源路口,回程
209,209,豐原 - 東勢林場,45,葫蘆墩文化中心,回程
209,209,豐原 - 東勢林場,46,向陽圓環東路口,回程
209,209,豐原 - 東勢林場,47,豐原老人會館,回程
209,209,豐原 - 東勢林場,48,新都酒店,回程
209,209,豐原 - 東勢林場,49,和平街,回程
209,209,豐原 - 東勢林場,50,豐原,回程
210,210,大甲車站 - 土城,1,大甲車站(中山路),去程
210,210,大甲車站 - 土城,2,大甲,去程
210,210,大甲車站 - 土城,3,南陽里(中山路),去程
210,210,大甲車站 - 土城,4,大甲高中(水源路),去程
210,210,大甲車站 - 土城,5,中正紀念館,去程
210,210,大甲車站 - 土城,6,永光寺,去程
210,210,大甲車站 - 土城,7,中山里,去程
210,210,大甲車站 - 土城,8,甲工入口,去程
210,210,大甲車站 - 土城,9,東泰新城,去程
210,210,大甲車站 - 土城,10,大甲東新城,去程
210,210,大甲車站 - 土城,11,大甲東,去程
210,210,大甲車站 - 土城,12,后寮,去程
210,210,大甲車站 - 土城,13,外埔,去程
210,210,大甲車站 - 土城,14,外埔區公所,去程
210,210,大甲車站 - 土城,15,田中央(中山路),去程
210,210,大甲車站 - 土城,16,中山大馬路口,去程
210,210,大甲車站 - 土城,17,大馬中山路口,去程
210,210,大甲車站 - 土城,18,中山里福德祠,去程
210,210,大甲車站 - 土城,19,竹圍(新厝路),去程
210,210,大甲車站 - 土城,20,頂竹圍,去程
210,210,大甲車站 - 土城,21,崎頂(土城路),去程
210,210,大甲車站 - 土城,22,風坑,去程
210,210,大甲車站 - 土城,23,土城廍子路口,去程
210,210,大甲車站 - 土城,24,下廍仔,去程
210,210,大甲車站 - 土城,25,廍子5鄰,去程
210,210,大甲車站 - 土城,26,北路,去程
210,210,大甲車站 - 土城,27,中廍仔,去程
210,210,大甲車站 - 土城,28,南路,去程
210,210,大甲車站 - 土城,29,上廍子,去程
210,210,大甲車站 - 土城,30,土城,去程
210,210,大甲車站 - 土城,31,安定,去程
210,210,大甲車站 - 土城,32,一安定,去程
210,210,大甲車站 - 土城,1,一安定,回程
210,210,大甲車站 - 土城,2,安定,回程
210,210,大甲車站 - 土城,3,土城,回程
210,210,大甲車站 - 土城,4,上廍子,回程
210,210,大甲車站 - 土城,5,南路,回程
210,210,大甲車站 - 土城,6,中廍仔,回程
210,210,大甲車站 - 土城,7,北路,回程
210,210,大甲車站 - 土城,8,廍子5鄰,回程
210,210,大甲車站 - 土城,9,下廍仔,回程
210,210,大甲車站 - 土城,10,土城廍子路口,回程
210,210,大甲車站 - 土城,11,風坑,回程
210,210,大甲車站 - 土城,12,崎頂(土城路),回程
210,210,大甲車站 - 土城,13,頂竹圍,回程
210,210,大甲車站 - 土城,14,竹圍(新厝路),回程
210,210,大甲車站 - 土城,15,中山里福德祠,回程
210,210,大甲車站 - 土城,16,大馬中山路口,回程
210,210,大甲車站 - 土城,17,中山大馬路口,回程
210,210,大甲車站 - 土城,18,田中央(中山路),回程
210,210,大甲車站 - 土城,19,外埔區公所,回程
210,210,大甲車站 - 土城,20,外埔,回程
210,210,大甲車站 - 土城,21,后寮,回程
210,210,大甲車站 - 土城,22,大甲東,回程
210,210,大甲車站 - 土城,23,大甲東新城,回程
210,210,大甲車站 - 土城,24,東泰新城,回程
210,210,大甲車站 - 土城,25,甲工入口,回程
210,210,大甲車站 - 土城,26,中山里,回程
210,210,大甲車站 - 土城,27,永光寺,回程
210,210,大甲車站 - 土城,28,中正紀念館,回程
210,210,大甲車站 - 土城,29,大甲高中(水源路),回程
210,210,大甲車站 - 土城,30,南陽里(中山路),回程
210,210,大甲車站 - 土城,31,大甲,回程
210,210,大甲車站 - 土城,32,大甲車站(中山路),回程
211,211,豐原 - 土城 - 大甲體育場,1,豐原,去程
211,211,豐原 - 土城 - 大甲體育場,2,媽祖廟,去程
211,211,豐原 - 土城 - 大甲體育場,3,圳寮口,去程
211,211,豐原 - 土城 - 大甲體育場,4,大湳里,去程
211,211,豐原 - 土城 - 大甲體育場,5,新惠生醫院,去程
211,211,豐原 - 土城 - 大甲體育場,6,豐原國中,去程
211,211,豐原 - 土城 - 大甲體育場,7,慈興宮,去程
211,211,豐原 - 土城 - 大甲體育場,8,道班前,去程
211,211,豐原 - 土城 - 大甲體育場,9,農會事業場,去程
211,211,豐原 - 土城 - 大甲體育場,10,溪底,去程
211,211,豐原 - 土城 - 大甲體育場,11,正隆紙廠,去程
211,211,豐原 - 土城 - 大甲體育場,12,枋寮,去程
211,211,豐原 - 土城 - 大甲體育場,13,七星農場,去程
211,211,豐原 - 土城 - 大甲體育場,14,東億新村,去程
211,211,豐原 - 土城 - 大甲體育場,15,一支線邊,去程
211,211,豐原 - 土城 - 大甲體育場,16,樟腳,去程
211,211,豐原 - 土城 - 大甲體育場,17,南村橋頭,去程
211,211,豐原 - 土城 - 大甲體育場,18,南村昭宗路口,去程
211,211,豐原 - 土城 - 大甲體育場,19,南村中正路口,去程
211,211,豐原 - 土城 - 大甲體育場,20,后里區公所,去程
211,211,豐原 - 土城 - 大甲體育場,21,內埔市場,去程
211,211,豐原 - 土城 - 大甲體育場,22,民生文明路口,去程
211,211,豐原 - 土城 - 大甲體育場,23,后里電信局,去程
211,211,豐原 - 土城 - 大甲體育場,24,下后里,去程
211,211,豐原 - 土城 - 大甲體育場,25,三豐泉洲路口,去程
211,211,豐原 - 土城 - 大甲體育場,26,三豐后科南路口,去程
211,211,豐原 - 土城 - 大甲體育場,27,三豐九甲路口,去程
211,211,豐原 - 土城 - 大甲體育場,28,發電廠,去程
211,211,豐原 - 土城 - 大甲體育場,29,頂下城,去程
211,211,豐原 - 土城 - 大甲體育場,30,下城,去程
211,211,豐原 - 土城 - 大甲體育場,31,集會所,去程
211,211,豐原 - 土城 - 大甲體育場,32,教會前,去程
211,211,豐原 - 土城 - 大甲體育場,33,泰安,去程
211,211,豐原 - 土城 - 大甲體育場,34,泰安派出所,去程
211,211,豐原 - 土城 - 大甲體育場,35,泰安國小,去程
211,211,豐原 - 土城 - 大甲體育場,36,七塊厝,去程
211,211,豐原 - 土城 - 大甲體育場,37,安眉興安路口,去程
211,211,豐原 - 土城 - 大甲體育場,38,安眉福美路口,去程
211,211,豐原 - 土城 - 大甲體育場,39,公館(安眉路),去程
211,211,豐原 - 土城 - 大甲體育場,40,尾社,去程
211,211,豐原 - 土城 - 大甲體育場,41,九股,去程
211,211,豐原 - 土城 - 大甲體育場,42,五崁腳,去程
211,211,豐原 - 土城 - 大甲體育場,43,一安定,去程
211,211,豐原 - 土城 - 大甲體育場,44,安定,去程
211,211,豐原 - 土城 - 大甲體育場,45,土城,去程
211,211,豐原 - 土城 - 大甲體育場,46,上廍子,去程
211,211,豐原 - 土城 - 大甲體育場,47,南路,去程
211,211,豐原 - 土城 - 大甲體育場,48,中廍仔,去程
211,211,豐原 - 土城 - 大甲體育場,49,北路,去程
211,211,豐原 - 土城 - 大甲體育場,50,廍子5鄰,去程
211,211,豐原 - 土城 - 大甲體育場,51,下廍仔,去程
211,211,豐原 - 土城 - 大甲體育場,52,土城廍子路口,去程
211,211,豐原 - 土城 - 大甲體育場,53,風坑,去程
211,211,豐原 - 土城 - 大甲體育場,54,崎頂(土城路),去程
211,211,豐原 - 土城 - 大甲體育場,55,頂竹圍,去程
211,211,豐原 - 土城 - 大甲體育場,56,竹圍(新厝路),去程
211,211,豐原 - 土城 - 大甲體育場,57,馬鳴埔,去程
211,211,豐原 - 土城 - 大甲體育場,58,埤腳,去程
211,211,豐原 - 土城 - 大甲體育場,59,新厝(長生路),去程
211,211,豐原 - 土城 - 大甲體育場,60,鐵山國小,去程
211,211,豐原 - 土城 - 大甲體育場,61,鐵砧山(長生路),去程
211,211,豐原 - 土城 - 大甲體育場,62,明湖新村,去程
211,211,豐原 - 土城 - 大甲體育場,63,番仔田,去程
211,211,豐原 - 土城 - 大甲體育場,64,鐵山腳公園,去程
211,211,豐原 - 土城 - 大甲體育場,65,大甲高工,去程
211,211,豐原 - 土城 - 大甲體育場,66,開元英才巷口,去程
211,211,豐原 - 土城 - 大甲體育場,67,開元甲后路口,去程
211,211,豐原 - 土城 - 大甲體育場,68,中山里,去程
211,211,豐原 - 土城 - 大甲體育場,69,永光寺,去程
211,211,豐原 - 土城 - 大甲體育場,70,中正紀念館,去程
211,211,豐原 - 土城 - 大甲體育場,71,大甲高中(水源路),去程
211,211,豐原 - 土城 - 大甲體育場,72,南陽里(中山路),去程
211,211,豐原 - 土城 - 大甲體育場,73,大甲,去程
211,211,豐原 - 土城 - 大甲體育場,74,大甲車站(中山路),去程
211,211,豐原 - 土城 - 大甲體育場,75,文昌祠,去程
211,211,豐原 - 土城 - 大甲體育場,76,庄尾(文武路),去程
